105217000,0,0,0,0,0,0,0,0,0,0,0,0
105217001,0,0,0,0,0,0,0,0,0,0,0,0
105217999,1,0,1,1,1,1,1,1,0,0,0,0
105219000,0,0,0,0,0,0,0,0,0,0,0,0
105217888,0,0,0,0,0,0,0,0,0,0,0,0
105217077,0,0,0,0,0,0,0,0,0,0,0,0
105299057,0,0,0,0,0,0,0,0,0,0,0,0
105219100,0,0,0,0,0,0,0,0,0,0,0,0
105217555,0,0,0,0,0,0,0,0,0,0,0,0
